index,year,month,date_of_month,day_of_week,births
6589,2012,1,16,1,10707
6590,2012,1,17,2,12175
6591,2012,1,18,3,11981
6592,2012,1,19,4,11997
6593,2012,1,20,5,11914
6594,2012,1,21,6,7948
6595,2012,1,22,7,6816
6596,2012,1,23,1,11464
6597,2012,1,24,2,12356
6598,2012,1,25,3,11692
6599,2012,1,26,4,12003
6600,2012,1,27,5,11648
6601,2012,1,28,6,7827
6602,2012,1,29,7,6733
6603,2012,1,30,1,11253
6604,2012,1,31,2,11919
6605,2012,2,1,3,11916
6606,2012,2,2,4,12135
6607,2012,2,3,5,11826
6608,2012,2,4,6,7833
6609,2012,2,5,7,6733
6610,2012,2,6,1,11229
6611,2012,2,7,2,12310
6612,2012,2,8,3,11946
6613,2012,2,9,4,11862
6614,2012,2,10,5,11981
6615,2012,2,11,6,7895
6616,2012,2,12,7,7012
6617,2012,2,13,1,11023
6618,2012,2,14,2,12708
6619,2012,2,15,3,12250
6620,2012,2,16,4,12376
6621,2012,2,17,5,11985
6622,2012,2,18,6,7818
6623,2012,2,19,7,6905
6624,2012,2,20,1,10837
6625,2012,2,21,2,12125
6626,2012,2,22,3,12436
6627,2012,2,23,4,12045
6628,2012,2,24,5,11802
6629,2012,2,25,6,7842
6630,2012,2,26,7,6707
6631,2012,2,27,1,11475
6632,2012,2,28,2,12208
6633,2012,2,29,3,11042
6634,2012,3,1,4,12519
6635,2012,3,2,5,11789
6636,2012,3,3,6,8010
6637,2012,3,4,7,7021
6638,2012,3,5,1,11391
6639,2012,3,6,2,12076
6640,2012,3,7,3,11972
6641,2012,3,8,4,11985
6642,2012,3,9,5,11817
6643,2012,3,10,6,7691
6644,2012,3,11,7,6497
6645,2012,3,12,1,11571
6646,2012,3,13,2,11779
6647,2012,3,14,3,11797
6648,2012,3,15,4,11783
6649,2012,3,16,5,11608
6650,2012,3,17,6,8066
6651,2012,3,18,7,6918
6652,2012,3,19,1,11578
6653,2012,3,20,2,12338
6654,2012,3,21,3,12056
6655,2012,3,22,4,11925
6656,2012,3,23,5,11816
6657,2012,3,24,6,7893
6658,2012,3,25,7,6915
6659,2012,3,26,1,11474
6660,2012,3,27,2,12245
6661,2012,3,28,3,12035
6662,2012,3,29,4,11864
6663,2012,3,30,5,11834
6664,2012,3,31,6,7860
6665,2012,4,1,7,6909
6666,2012,4,2,1,11647
6667,2012,4,3,2,12273
6668,2012,4,4,3,12307
6669,2012,4,5,4,11986
6670,2012,4,6,5,10955
6671,2012,4,7,6,7384
6672,2012,4,8,7,6545
6673,2012,4,9,1,11237
6674,2012,4,10,2,12179
6675,2012,4,11,3,11635
6676,2012,4,12,4,12050
6677,2012,4,13,5,10910
6678,2012,4,14,6,7699
6679,2012,4,15,7,6951
6680,2012,4,16,1,11536
6681,2012,4,17,2,12240
6682,2012,4,18,3,11850
6683,2012,4,19,4,11583
6684,2012,4,20,5,11608
6685,2012,4,21,6,7757
6686,2012,4,22,7,6843
6687,2012,4,23,1,11297
6688,2012,4,24,2,12191
6689,2012,4,25,3,11765
6690,2012,4,26,4,11871
6691,2012,4,27,5,11226
6692,2012,4,28,6,7590
6693,2012,4,29,7,6713
6694,2012,4,30,1,11381
6695,2012,5,1,2,12470
6696,2012,5,2,3,12095
6697,2012,5,3,4,11804
6698,2012,5,4,5,11488
6699,2012,5,5,6,7634
6700,2012,5,6,7,6868
6701,2012,5,7,1,11424
6702,2012,5,8,2,12158
6703,2012,5,9,3,11749
6704,2012,5,10,4,11825
6705,2012,5,11,5,11683
6706,2012,5,12,6,7751
6707,2012,5,13,7,6909
6708,2012,5,14,1,11763
6709,2012,5,15,2,12565
6710,2012,5,16,3,12199
6711,2012,5,17,4,12048
6712,2012,5,18,5,11771
6713,2012,5,19,6,7914
6714,2012,5,20,7,7202
6715,2012,5,21,1,11919
6716,2012,5,22,2,12601
6717,2012,5,23,3,12649
6718,2012,5,24,4,12414
6719,2012,5,25,5,12350
6720,2012,5,26,6,7921
6721,2012,5,27,7,7015
6722,2012,5,28,1,7532
6723,2012,5,29,2,12307
6724,2012,5,30,3,13194
6725,2012,5,31,4,12686
6726,2012,6,1,5,12623
6727,2012,6,2,6,8040
6728,2012,6,3,7,7075
6729,2012,6,4,1,12011
6730,2012,6,5,2,12424
6731,2012,6,6,3,12410
6732,2012,6,7,4,12305
6733,2012,6,8,5,12145
6734,2012,6,9,6,8293
6735,2012,6,10,7,7131
6736,2012,6,11,1,11700
6737,2012,6,12,2,12892
6738,2012,6,13,3,11999
6739,2012,6,14,4,12626
6740,2012,6,15,5,12278
6741,2012,6,16,6,8213
6742,2012,6,17,7,7316
6743,2012,6,18,1,12028
6744,2012,6,19,2,12767
6745,2012,6,20,3,12674
6746,2012,6,21,4,12713
6747,2012,6,22,5,12370
6748,2012,6,23,6,8141
6749,2012,6,24,7,7246
6750,2012,6,25,1,12091
6751,2012,6,26,2,12950
6752,2012,6,27,3,12545
6753,2012,6,28,4,12994
6754,2012,6,29,5,12462
6755,2012,6,30,6,8323
6756,2012,7,1,7,7550
6757,2012,7,2,1,12837
6758,2012,7,3,2,13752
6759,2012,7,4,3,9296
6760,2012,7,5,4,12618
6761,2012,7,6,5,12804
6762,2012,7,7,6,8952
6763,2012,7,8,7,7541
6764,2012,7,9,1,12333
6765,2012,7,10,2,13527
6766,2012,7,11,3,13024
6767,2012,7,12,4,12787
6768,2012,7,13,5,12109
6769,2012,7,14,6,8657
6770,2012,7,15,7,7559
6771,2012,7,16,1,12380
6772,2012,7,17,2,13318
6773,2012,7,18,3,12865
6774,2012,7,19,4,12798
6775,2012,7,20,5,12503
6776,2012,7,21,6,8611
6777,2012,7,22,7,7531
6778,2012,7,23,1,12553
6779,2012,7,24,2,13390
6780,2012,7,25,3,13045
6781,2012,7,26,4,13056
6782,2012,7,27,5,12785
6783,2012,7,28,6,8493
6784,2012,7,29,7,7550
6785,2012,7,30,1,12061
6786,2012,7,31,2,13187
6787,2012,8,1,3,12976
6788,2012,8,2,4,13006
6789,2012,8,3,5,12743
6790,2012,8,4,6,8786
6791,2012,8,5,7,7693
6792,2012,8,6,1,12671
6793,2012,8,7,2,13316
6794,2012,8,8,3,13204
6795,2012,8,9,4,13179
6796,2012,8,10,5,12898
6797,2012,8,11,6,8602
6798,2012,8,12,7,7630
6799,2012,8,13,1,12126
6800,2012,8,14,2,13788
6801,2012,8,15,3,13391
6802,2012,8,16,4,13361
6803,2012,8,17,5,12913
6804,2012,8,18,6,8678
6805,2012,8,19,7,7678
6806,2012,8,20,1,12580
6807,2012,8,21,2,13239
6808,2012,8,22,3,12973
6809,2012,8,23,4,12889
6810,2012,8,24,5,13114
6811,2012,8,25,6,8653
6812,2012,8,26,7,7629
6813,2012,8,27,1,12533
6814,2012,8,28,2,13674
6815,2012,8,29,3,12968
6816,2012,8,30,4,13323
6817,2012,8,31,5,13287
6818,2012,9,1,6,8967
6819,2012,9,2,7,7817
6820,2012,9,3,1,8030
6821,2012,9,4,2,12941
6822,2012,9,5,3,13991
6823,2012,9,6,4,13709
6824,2012,9,7,5,13841
6825,2012,9,8,6,8987
6826,2012,9,9,7,7930
6827,2012,9,10,1,12853
6828,2012,9,11,2,12543
6829,2012,9,12,3,13653
6830,2012,9,13,4,13396
6831,2012,9,14,5,13529
6832,2012,9,15,6,9094
6833,2012,9,16,7,7867
6834,2012,9,17,1,12960
6835,2012,9,18,2,13628
6836,2012,9,19,3,13490
6837,2012,9,20,4,13524
6838,2012,9,21,5,13174
6839,2012,9,22,6,8899
6840,2012,9,23,7,8007
6841,2012,9,24,1,12748
6842,2012,9,25,2,13533
6843,2012,9,26,3,13100
6844,2012,9,27,4,13159
6845,2012,9,28,5,12661
6846,2012,9,29,6,8695
6847,2012,9,30,7,7607
6848,2012,10,1,1,12537
6849,2012,10,2,2,13293
6850,2012,10,3,3,12900
6851,2012,10,4,4,12785
6852,2012,10,5,5,12521
6853,2012,10,6,6,8333
6854,2012,10,7,7,7367
6855,2012,10,8,1,11711
6856,2012,10,9,2,12692
6857,2012,10,10,3,12597
6858,2012,10,11,4,13705
6859,2012,10,12,5,12349
6860,2012,10,13,6,8153
6861,2012,10,14,7,7408
6862,2012,10,15,1,12347
6863,2012,10,16,2,12888
6864,2012,10,17,3,12752
6865,2012,10,18,4,12604
6866,2012,10,19,5,12367
6867,2012,10,20,6,8365
6868,2012,10,21,7,7279
6869,2012,10,22,1,12260
6870,2012,10,23,2,12923
6871,2012,10,24,3,12610
6872,2012,10,25,4,12769
6873,2012,10,26,5,11989
6874,2012,10,27,6,8127
6875,2012,10,28,7,7362
6876,2012,10,29,1,11957
6877,2012,10,30,2,12011
6878,2012,10,31,3,11012
6879,2012,11,1,4,13042
6880,2012,11,2,5,12692
6881,2012,11,3,6,8224
6882,2012,11,4,7,7436
6883,2012,11,5,1,11885
6884,2012,11,6,2,12690
6885,2012,11,7,3,12536
6886,2012,11,8,4,12386
6887,2012,11,9,5,12374
6888,2012,11,10,6,8172
6889,2012,11,11,7,7219
6890,2012,11,12,1,12036
6891,2012,11,13,2,12364
6892,2012,11,14,3,12728
6893,2012,11,15,4,12812
6894,2012,11,16,5,12555
6895,2012,11,17,6,8503
6896,2012,11,18,7,7390
6897,2012,11,19,1,12916
6898,2012,11,20,2,13427
6899,2012,11,21,3,12083
6900,2012,11,22,4,7267
6901,2012,11,23,5,9171
6902,2012,11,24,6,7651
6903,2012,11,25,7,7191
6904,2012,11,26,1,12403
6905,2012,11,27,2,13296
6906,2012,11,28,3,12614
6907,2012,11,29,4,12503
6908,2012,11,30,5,11740
6909,2012,12,1,6,8248
6910,2012,12,2,7,7204
6911,2012,12,3,1,11833
6912,2012,12,4,2,12566
6913,2012,12,5,3,12313
6914,2012,12,6,4,12084
6915,2012,12,7,5,11733
6916,2012,12,8,6,7995
6917,2012,12,9,7,7003
6918,2012,12,10,1,11529
6919,2012,12,11,2,12234
6920,2012,12,12,3,14667
6921,2012,12,13,4,11893
6922,2012,12,14,5,11872
6923,2012,12,15,6,7913
6924,2012,12,16,7,7146
6925,2012,12,17,1,11979
6926,2012,12,18,2,13305
6927,2012,12,19,3,12849
6928,2012,12,20,4,13109
6929,2012,12,21,5,13186
6930,2012,12,22,6,8396
6931,2012,12,23,7,6845
6932,2012,12,24,1,7614
6933,2012,12,25,2,6325
6934,2012,12,26,3,11362
6935,2012,12,27,4,14126
6936,2012,12,28,5,13888
6937,2012,12,29,6,9030
6938,2012,12,30,7,7545
6939,2012,12,31,1,10634
6940,2013,1,1,2,7537
6941,2013,1,2,3,10887
6942,2013,1,3,4,12616
6943,2013,1,4,5,12431
6944,2013,1,5,6,8332
6945,2013,1,6,7,7271
6946,2013,1,7,1,11463
6947,2013,1,8,2,12040
6948,2013,1,9,3,11598
6949,2013,1,10,4,11887
6950,2013,1,11,5,12082
6951,2013,1,12,6,8140
6952,2013,1,13,7,7092
6953,2013,1,14,1,11401
6954,2013,1,15,2,11953
6955,2013,1,16,3,11678
6956,2013,1,17,4,12113
6957,2013,1,18,5,11846
6958,2013,1,19,6,7708
6959,2013,1,20,7,7001
6960,2013,1,21,1,10777
6961,2013,1,22,2,11835
6962,2013,1,23,3,11917
6963,2013,1,24,4,12016
6964,2013,1,25,5,11638
6965,2013,1,26,6,8047
6966,2013,1,27,7,6916
6967,2013,1,28,1,11520
6968,2013,1,29,2,12168
6969,2013,1,30,3,11752
6970,2013,1,31,4,11690
6971,2013,2,1,5,11995
6972,2013,2,2,6,7881
6973,2013,2,3,7,6876
6974,2013,2,4,1,11237
6975,2013,2,5,2,12114
6976,2013,2,6,3,11617
6977,2013,2,7,4,12025
6978,2013,2,8,5,11959
6979,2013,2,9,6,7776
6980,2013,2,10,7,6735
6981,2013,2,11,1,11460
6982,2013,2,12,2,12243
6983,2013,2,13,3,11648
6984,2013,2,14,4,12422
6985,2013,2,15,5,11914
6986,2013,2,16,6,7902
6987,2013,2,17,7,7044
6988,2013,2,18,1,10863
6989,2013,2,19,2,12137
6990,2013,2,20,3,11941
6991,2013,2,21,4,11899
6992,2013,2,22,5,11778
6993,2013,2,23,6,7866
6994,2013,2,24,7,6914
6995,2013,2,25,1,11358
6996,2013,2,26,2,11982
6997,2013,2,27,3,11695
6998,2013,2,28,4,11601
6999,2013,3,1,5,12075
7000,2013,3,2,6,7836
7001,2013,3,3,7,7098
7002,2013,3,4,1,11667
7003,2013,3,5,2,12172
7004,2013,3,6,3,11800
7005,2013,3,7,4,11918
7006,2013,3,8,5,11787
7007,2013,3,9,6,7946
7008,2013,3,10,7,6610
7009,2013,3,11,1,11591
7010,2013,3,12,2,12102
7011,2013,3,13,3,11937
7012,2013,3,14,4,11831
7013,2013,3,15,5,11811
7014,2013,3,16,6,7906
7015,2013,3,17,7,7134
7016,2013,3,18,1,11825
7017,2013,3,19,2,12070
7018,2013,3,20,3,12024
7019,2013,3,21,4,12096
7020,2013,3,22,5,11949
7021,2013,3,23,6,7876
7022,2013,3,24,7,6956
7023,2013,3,25,1,11619
7024,2013,3,26,2,12199
7025,2013,3,27,3,12204
7026,2013,3,28,4,12006
7027,2013,3,29,5,10986
7028,2013,3,30,6,7863
7029,2013,3,31,7,6735
7030,2013,4,1,1,10440
7031,2013,4,2,2,12389
7032,2013,4,3,3,12081
7033,2013,4,4,4,12019
7034,2013,4,5,5,11858
7035,2013,4,6,6,7789
7036,2013,4,7,7,6796
7037,2013,4,8,1,11423
7038,2013,4,9,2,12074
7039,2013,4,10,3,11759
7040,2013,4,11,4,11765
7041,2013,4,12,5,11494
7042,2013,4,13,6,7643
7043,2013,4,14,7,6898
7044,2013,4,15,1,11318
7045,2013,4,16,2,12168
7046,2013,4,17,3,11765
7047,2013,4,18,4,11665
7048,2013,4,19,5,11511
7049,2013,4,20,6,7718
7050,2013,4,21,7,6722
7051,2013,4,22,1,11410
7052,2013,4,23,2,11956
7053,2013,4,24,3,11537
7054,2013,4,25,4,11620
7055,2013,4,26,5,11442
7056,2013,4,27,6,7651
7057,2013,4,28,7,6852
7058,2013,4,29,1,11259
7059,2013,4,30,2,11825
7060,2013,5,1,3,11948
7061,2013,5,2,4,11787
7062,2013,5,3,5,11805
7063,2013,5,4,6,7714
7064,2013,5,5,7,6609
7065,2013,5,6,1,11316
7066,2013,5,7,2,12275
7067,2013,5,8,3,11867
7068,2013,5,9,4,11628
7069,2013,5,10,5,11813
7070,2013,5,11,6,7727
7071,2013,5,12,7,7060
7072,2013,5,13,1,11289
7073,2013,5,14,2,12345
7074,2013,5,15,3,12184
7075,2013,5,16,4,12145
7076,2013,5,17,5,11945
7077,2013,5,18,6,7764
7078,2013,5,19,7,7049
7079,2013,5,20,1,11968
7080,2013,5,21,2,12685
7081,2013,5,22,3,12366
7082,2013,5,23,4,12523
7083,2013,5,24,5,12265
7084,2013,5,25,6,8156
7085,2013,5,26,7,6880
7086,2013,5,27,1,7351
7087,2013,5,28,2,12462
7088,2013,5,29,3,13062
7089,2013,5,30,4,12798
7090,2013,5,31,5,12082
7091,2013,6,1,6,8320
7092,2013,6,2,7,7015
7093,2013,6,3,1,11718
7094,2013,6,4,2,12315
7095,2013,6,5,3,12343
7096,2013,6,6,4,11935
7097,2013,6,7,5,12203
7098,2013,6,8,6,8184
7099,2013,6,9,7,7306
7100,2013,6,10,1,11852
7101,2013,6,11,2,12304
7102,2013,6,12,3,11924
7103,2013,6,13,4,12096
7104,2013,6,14,5,12046
7105,2013,6,15,6,8235
7106,2013,6,16,7,7267
7107,2013,6,17,1,12166
7108,2013,6,18,2,12754
7109,2013,6,19,3,12217
7110,2013,6,20,4,12417
7111,2013,6,21,5,12175
7112,2013,6,22,6,8301
7113,2013,6,23,7,7435
7114,2013,6,24,1,12033
7115,2013,6,25,2,12819
7116,2013,6,26,3,12526
7117,2013,6,27,4,12733
7118,2013,6,28,5,12585
7119,2013,6,29,6,8325
7120,2013,6,30,7,7319
7121,2013,7,1,1,12558
7122,2013,7,2,2,13437
7123,2013,7,3,3,13247
7124,2013,7,4,4,8883
7125,2013,7,5,5,11318
7126,2013,7,6,6,8420
7127,2013,7,7,7,7454
7128,2013,7,8,1,12493
7129,2013,7,9,2,13408
7130,2013,7,10,3,12915
7131,2013,7,11,4,12806
7132,2013,7,12,5,12535
7133,2013,7,13,6,8485
7134,2013,7,14,7,7536
7135,2013,7,15,1,12506
7136,2013,7,16,2,13083
7137,2013,7,17,3,12912
7138,2013,7,18,4,12824
7139,2013,7,19,5,12528
7140,2013,7,20,6,8389
7141,2013,7,21,7,7564
7142,2013,7,22,1,12544
7143,2013,7,23,2,13316
7144,2013,7,24,3,12804
7145,2013,7,25,4,12860
7146,2013,7,26,5,12249
7147,2013,7,27,6,8328
7148,2013,7,28,7,7492
7149,2013,7,29,1,12096
7150,2013,7,30,2,12880
7151,2013,7,31,3,12625
7152,2013,8,1,4,12971
7153,2013,8,2,5,12561
7154,2013,8,3,6,8539
7155,2013,8,4,7,7600
7156,2013,8,5,1,12434
7157,2013,8,6,2,13055
7158,2013,8,7,3,13109
7159,2013,8,8,4,13207
7160,2013,8,9,5,12756
7161,2013,8,10,6,8777
7162,2013,8,11,7,7797
7163,2013,8,12,1,12391
7164,2013,8,13,2,12975
7165,2013,8,14,3,13049
7166,2013,8,15,4,13101
7167,2013,8,16,5,12702
7168,2013,8,17,6,8747
7169,2013,8,18,7,7612
7170,2013,8,19,1,12426
7171,2013,8,20,2,13051
7172,2013,8,21,3,12903
7173,2013,8,22,4,12873
7174,2013,8,23,5,12805
7175,2013,8,24,6,8801
7176,2013,8,25,7,7638
7177,2013,8,26,1,12293
7178,2013,8,27,2,13131
7179,2013,8,28,3,13129
7180,2013,8,29,4,12873
7181,2013,8,30,5,12814
7182,2013,8,31,6,8759
7183,2013,9,1,7,7620
7184,2013,9,2,1,7896
7185,2013,9,3,2,12910
7186,2013,9,4,3,13680
7187,2013,9,5,4,13337
7188,2013,9,6,5,12876
7189,2013,9,7,6,8800
7190,2013,9,8,7,7737
7191,2013,9,9,1,12653
7192,2013,9,10,2,13440
7193,2013,9,11,3,12074
7194,2013,9,12,4,13460
7195,2013,9,13,5,12669
7196,2013,9,14,6,8795
7197,2013,9,15,7,7865
7198,2013,9,16,1,12842
7199,2013,9,17,2,13542
7200,2013,9,18,3,13242
7201,2013,9,19,4,13333
7202,2013,9,20,5,13040
7203,2013,9,21,6,8863
7204,2013,9,22,7,7817
7205,2013,9,23,1,12715
7206,2013,9,24,2,13173
7207,2013,9,25,3,13042
7208,2013,9,26,4,13044
7209,2013,9,27,5,12774
7210,2013,9,28,6,8704
7211,2013,9,29,7,7618
7212,2013,9,30,1,12115
7213,2013,10,1,2,13195
7214,2013,10,2,3,12614
7215,2013,10,3,4,12880
7216,2013,10,4,5,12493
7217,2013,10,5,6,8593
7218,2013,10,6,7,7471
7219,2013,10,7,1,11877
7220,2013,10,8,2,12765
7221,2013,10,9,3,12393
7222,2013,10,10,4,12804
7223,2013,10,11,5,12192
7224,2013,10,12,6,8223
7225,2013,10,13,7,7172
7226,2013,10,14,1,11736
7227,2013,10,15,2,12582
7228,2013,10,16,3,12227
7229,2013,10,17,4,12220
7230,2013,10,18,5,12169
7231,2013,10,19,6,7995
7232,2013,10,20,7,7121
7233,2013,10,21,1,11687
7234,2013,10,22,2,12462
7235,2013,10,23,3,12223
7236,2013,10,24,4,12320
7237,2013,10,25,5,12210
7238,2013,10,26,6,8077
7239,2013,10,27,7,7139
7240,2013,10,28,1,12199
7241,2013,10,29,2,12519
7242,2013,10,30,3,11752
7243,2013,10,31,4,10975
7244,2013,11,1,5,12653
7245,2013,11,2,6,8407
7246,2013,11,3,7,7368
7247,2013,11,4,1,12164
7248,2013,11,5,2,12785
7249,2013,11,6,3,12113
7250,2013,11,7,4,12566
7251,2013,11,8,5,12026
7252,2013,11,9,6,8092
7253,2013,11,10,7,7258
7254,2013,11,11,1,11418
7255,2013,11,12,2,13669
7256,2013,11,13,3,12130
7257,2013,11,14,4,12206
7258,2013,11,15,5,12339
7259,2013,11,16,6,8305
7260,2013,11,17,7,7348
7261,2013,11,18,1,12154
7262,2013,11,19,2,12413
7263,2013,11,20,3,12503
7264,2013,11,21,4,12499
7265,2013,11,22,5,12459
7266,2013,11,23,6,8239
7267,2013,11,24,7,7362
7268,2013,11,25,1,12658
7269,2013,11,26,2,13211
7270,2013,11,27,3,11782
7271,2013,11,28,4,7175
7272,2013,11,29,5,9077
7273,2013,11,30,6,7778
7274,2013,12,1,7,7449
7275,2013,12,2,1,12512
7276,2013,12,3,2,13352
7277,2013,12,4,3,12947
7278,2013,12,5,4,12437
7279,2013,12,6,5,11861
7280,2013,12,7,6,8068
7281,2013,12,8,7,7226
7282,2013,12,9,1,11824
7283,2013,12,10,2,12597
7284,2013,12,11,3,12413
7285,2013,12,12,4,12485
7286,2013,12,13,5,11484
7287,2013,12,14,6,8163
7288,2013,12,15,7,7305
7289,2013,12,16,1,12316
7290,2013,12,17,2,13252
7291,2013,12,18,3,13132
7292,2013,12,19,4,13320
7293,2013,12,20,5,13248
7294,2013,12,21,6,8836
7295,2013,12,22,7,7535
7296,2013,12,23,1,12140
7297,2013,12,24,2,9194
7298,2013,12,25,3,6620
7299,2013,12,26,4,11375
7300,2013,12,27,5,13588
7301,2013,12,28,6,9203
7302,2013,12,29,7,7896
7303,2013,12,30,1,13096
7304,2013,12,31,2,12525
7305,2014,1,1,3,8018
7306,2014,1,2,4,11171
7307,2014,1,3,5,12317
7308,2014,1,4,6,8199
7309,2014,1,5,7,7174
7310,2014,1,6,1,11400
7311,2014,1,7,2,12310
7312,2014,1,8,3,11829
7313,2014,1,9,4,11827
7314,2014,1,10,5,11989
7315,2014,1,11,6,8292
7316,2014,1,12,7,7298
7317,2014,1,13,1,11714
7318,2014,1,14,2,12598
7319,2014,1,15,3,11785
7320,2014,1,16,4,11822
7321,2014,1,17,5,11932
7322,2014,1,18,6,8143
7323,2014,1,19,7,6924
7324,2014,1,20,1,11024
7325,2014,1,21,2,12177
7326,2014,1,22,3,11936
7327,2014,1,23,4,12162
7328,2014,1,24,5,11840
7329,2014,1,25,6,8190
7330,2014,1,26,7,7424
7331,2014,1,27,1,11561
7332,2014,1,28,2,12031
7333,2014,1,29,3,11381
7334,2014,1,30,4,11651
7335,2014,1,31,5,11843
7336,2014,2,1,6,8206
7337,2014,2,2,7,7265
7338,2014,2,3,1,11825
7339,2014,2,4,2,12519
7340,2014,2,5,3,11914
7341,2014,2,6,4,11807
7342,2014,2,7,5,12246
7343,2014,2,8,6,8129
7344,2014,2,9,7,7060
7345,2014,2,10,1,11886
7346,2014,2,11,2,12311
7347,2014,2,12,3,12154
7348,2014,2,13,4,11384
7349,2014,2,14,5,12494
7350,2014,2,15,6,8391
7351,2014,2,16,7,7259
7352,2014,2,17,1,11144
7353,2014,2,18,2,12331
7354,2014,2,19,3,11932
7355,2014,2,20,4,12142
7356,2014,2,21,5,11988
7357,2014,2,22,6,8049
7358,2014,2,23,7,7092
7359,2014,2,24,1,11621
7360,2014,2,25,2,12291
7361,2014,2,26,3,11932
7362,2014,2,27,4,11856
7363,2014,2,28,5,11671
7364,2014,3,1,6,8186
7365,2014,3,2,7,7267
7366,2014,3,3,1,11793
7367,2014,3,4,2,12065
7368,2014,3,5,3,12129
7369,2014,3,6,4,12069
7370,2014,3,7,5,12035
7371,2014,3,8,6,8140
7372,2014,3,9,7,6789
7373,2014,3,10,1,11620
7374,2014,3,11,2,12084
7375,2014,3,12,3,11819
7376,2014,3,13,4,11623
7377,2014,3,14,5,11841
7378,2014,3,15,6,8080
7379,2014,3,16,7,6973
7380,2014,3,17,1,11936
7381,2014,3,18,2,12231
7382,2014,3,19,3,11953
7383,2014,3,20,4,12266
7384,2014,3,21,5,11987
7385,2014,3,22,6,8109
7386,2014,3,23,7,7147
7387,2014,3,24,1,11542
7388,2014,3,25,2,12342
7389,2014,3,26,3,11809
7390,2014,3,27,4,11823
7391,2014,3,28,5,11730
7392,2014,3,29,6,8153
7393,2014,3,30,7,7215
7394,2014,3,31,1,11511
7395,2014,4,1,2,11710
7396,2014,4,2,3,12003
7397,2014,4,3,4,11984
7398,2014,4,4,5,12319
7399,2014,4,5,6,7926
7400,2014,4,6,7,7127
7401,2014,4,7,1,11508
7402,2014,4,8,2,12187
7403,2014,4,9,3,11875
7404,2014,4,10,4,12026
7405,2014,4,11,5,12018
7406,2014,4,12,6,7980
7407,2014,4,13,7,7181
7408,2014,4,14,1,11912
7409,2014,4,15,2,12274
7410,2014,4,16,3,11858
7411,2014,4,17,4,12070
7412,2014,4,18,5,11132
7413,2014,4,19,6,7641
7414,2014,4,20,7,6877
7415,2014,4,21,1,11664
7416,2014,4,22,2,12528
7417,2014,4,23,3,12014
7418,2014,4,24,4,12178
7419,2014,4,25,5,11811
7420,2014,4,26,6,7949
7421,2014,4,27,7,7184
7422,2014,4,28,1,11681
7423,2014,4,29,2,12121
7424,2014,4,30,3,11591
7425,2014,5,1,4,12412
7426,2014,5,2,5,12011
7427,2014,5,3,6,8015
7428,2014,5,4,7,7171
7429,2014,5,5,1,11788
7430,2014,5,6,2,12487
7431,2014,5,7,3,12127
7432,2014,5,8,4,12166
7433,2014,5,9,5,11949
7434,2014,5,10,6,8100
7435,2014,5,11,7,7145
7436,2014,5,12,1,11671
7437,2014,5,13,2,12057
7438,2014,5,14,3,12234
7439,2014,5,15,4,12387
7440,2014,5,16,5,12065
7441,2014,5,17,6,8051
7442,2014,5,18,7,7200
7443,2014,5,19,1,11925
7444,2014,5,20,2,12854
7445,2014,5,21,3,12545
7446,2014,5,22,4,12634
7447,2014,5,23,5,12631
7448,2014,5,24,6,8456
7449,2014,5,25,7,7393
7450,2014,5,26,1,7657
7451,2014,5,27,2,12490
7452,2014,5,28,3,13411
7453,2014,5,29,4,12753
7454,2014,5,30,5,12257
7455,2014,5,31,6,8462
7456,2014,6,1,7,7474
7457,2014,6,2,1,11885
7458,2014,6,3,2,12246
7459,2014,6,4,3,12320
7460,2014,6,5,4,12256
7461,2014,6,6,5,11965
7462,2014,6,7,6,8164
7463,2014,6,8,7,7359
7464,2014,6,9,1,11886
7465,2014,6,10,2,12513
7466,2014,6,11,3,12090
7467,2014,6,12,4,12442
7468,2014,6,13,5,11651
7469,2014,6,14,6,8199
7470,2014,6,15,7,7375
7471,2014,6,16,1,12068
7472,2014,6,17,2,12555
7473,2014,6,18,3,12524
7474,2014,6,19,4,12217
7475,2014,6,20,5,12532
7476,2014,6,21,6,8299
7477,2014,6,22,7,7414
7478,2014,6,23,1,11939
7479,2014,6,24,2,12704
7480,2014,6,25,3,12499
7481,2014,6,26,4,12621
7482,2014,6,27,5,12236
7483,2014,6,28,6,8441
7484,2014,6,29,7,7563
7485,2014,6,30,1,12243
7486,2014,7,1,2,13575
7487,2014,7,2,3,13183
7488,2014,7,3,4,13043
7489,2014,7,4,5,9278
7490,2014,7,5,6,7778
7491,2014,7,6,7,7568
7492,2014,7,7,1,13038
7493,2014,7,8,2,13500
7494,2014,7,9,3,12577
7495,2014,7,10,4,13146
7496,2014,7,11,5,12699
7497,2014,7,12,6,8650
7498,2014,7,13,7,7626
7499,2014,7,14,1,12394
7500,2014,7,15,2,13207
7501,2014,7,16,3,12881
7502,2014,7,17,4,12817
7503,2014,7,18,5,12439
7504,2014,7,19,6,8720
7505,2014,7,20,7,7567
7506,2014,7,21,1,12497
7507,2014,7,22,2,13239
7508,2014,7,23,3,12692
7509,2014,7,24,4,12929
7510,2014,7,25,5,12662
7511,2014,7,26,6,8740
7512,2014,7,27,7,7822
7513,2014,7,28,1,12532
7514,2014,7,29,2,13252
7515,2014,7,30,3,12752
7516,2014,7,31,4,12673
7517,2014,8,1,5,12782
7518,2014,8,2,6,8814
7519,2014,8,3,7,7679
7520,2014,8,4,1,12511
